ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
GTEC,-7.833333333333325,-1.1111111111111072,605.0000000000017,33,Greenland Technologies Holding Corporation,4.96,0.1500001,0.031185052,39433,56311376,122837,4.81
NOK,11.122857142857146,1.5985294117647042,595.8181101327385,34,Nokia Oyj,5.26,0,0,32815058,29962333696,26503778,5.1
C,12.210615079365073,1.8023809523809664,577.4713782474624,35,Citigroup Inc.,56.968,0.168,0.00296,31633550,112514814018,20747114,55.11
FERN,7.983333333333342,1.187243589743603,572.4258949300727,36,Fernhill Corp,0.0104,0,0,0,23273133,10778803,0.0104
AAT,6.666666666666665,0,566.6666666666665,37,"American Assets Trust, Inc.",36.38,0.31000137,0.008594437,187296,2815299328,329656,36.07
NET,11.886307094266279,1.8749389499389535,533.9570200220805,38,"Cloudflare, Inc.",95.5,0.34,0.00357,6827434,29242668000,4481889,85.94
AA,22.440476190476176,3.571428571428581,528.3333333333313,39,Alcoa Corporation,75.9,0.27,0.00357,6806744,14022031310,7090348,73.71
CUBV,62.5,10.000000000000009,524.9999999999994,40,Cuba Beverage Company,0.0012,0,0,0,3495171,1300962,0.0012
SENS,10.147140415140399,1.7167164570230709,491.07841447133234,41,"Senseonics Holdings, Inc.",1.73,-0.03,-0.01705,9104295,815136747,7473217,1.59
BA,8.445612394572777,1.6122878280290243,423.8278332037832,42,The Boeing Company,189.365,0.375,0.00198,12060649,111576831479,8051498,179.89
LYFT,9.754285714285714,1.8809523809523832,418.58227848101205,43,"Lyft, Inc.",37.86,2.119999,0.059317255,6653294,12877484566,6629451,35.74
CMMB,15.463245614035092,3.084259259259259,401.3601099717173,44,Chemomab Therapeutics Ltd.,4.19,0.22000003,0.05541562,29869,45960191,32116,3.97
NOVN,24.77547966269842,5.04255952380952,391.3274607015685,45,"Novan, Inc.",3.33,0.22000003,0.07073955999999999,93888,62283747,130973,3.11
U,9.969121621621625,2.1833703703703744,356.5932448707967,46,Unity Software Inc.,88.19,0.46,0.00524,6142476,25800983038,3729032,77.28
XOP,17.63125000000001,3.9576388888888925,345.4992103877872,47,SPDR S&P Oil & Gas Exploration & Production ETF,119.14,0,0,14569750,5641279000,11172650,118.87
RDFN,28.46194444444443,6.454761904761908,340.94491577523627,48,Redfin Corporation,18.59,1.5900002,0.093529415,2728299,1977913761,2336878,17
SM,-8.472222222222214,-1.9991147741147741,323.79868989632126,49,SM Energy Company,35.87,-1.0900002,-0.029491345999999998,3038777,4496555520,3506121,36.96
CRDF,19.16020833333334,4.791666666666661,299.865217391305,50,"Cardiff Oncology, Inc.",2.47,0.20000005,0.08810575,564525,107399031,579724,2.27
ATOS,19.460459910459903,4.981931547619056,290.62078080459304,51,"Atossa Therapeutics, Inc.",1.27,0.09000003,0.07627122,1858733,160812620,1689995,1.18
SPWR,8.410109126984121,2.213250517598331,279.9890279077038,52,SunPower Corporation,20.2,1.0500011,0.054830346,4140003,3496942473,4476270,19.15
GPS,37.78541666666666,10.06955782312926,275.2440507355297,53,"The Gap, Inc.",15.52,0.9300003,0.06374231,9150398,5757920256,7697319,14.59
TMO,3.744444444444439,0,274.4444444444439,54,Thermo Fisher Scientific Inc.,562.55,11.91,0.021629299999999997,1397406,220065054720,1253111,550.64
LOCL,20.97083333333334,5.919111111111119,254.29024628322531,55,Local Bounti Corporation,6.45,0,0,359406,556924482,164021,6.01
FCX,18.24404761904761,5.901378446115291,209.1489180982309,56,Freeport-McMoRan Inc.,46.46,0.04,0.00086,20458735,67530936573,18570084,44.28
JD,8.298211943856938,2.73613120839733,203.2826758595966,57,"JD.com, Inc.",64.08,18.100002,0.39364944,59390040,99609920525,39194538,45.98
BG,35.00000000000001,12.083333333333336,189.6551724137931,58,Bunge Limited,104.06,0,0,3064144,14703905267,1474842,108.06
VCEL,6.824999999999992,2.3937499999999945,185.11749347258518,59,Vericel Corporation,34.59,0.8600006,0.02549661,415722,1624612086,548877,33.73
GILD,19.98339743589743,7.172549019607843,178.60942297177934,60,"Gilead Sciences, Inc.",57.97,-0.34999847,-0.006001345999999999,13868698,72688009216,10794636,58.32
STZ,54.525,19.999999999999996,172.62500000000003,61,"Constellation Brands, Inc.",222.34,0.209991,0.000945354,775893,41577865040,781020,222.13
SNOW,7.0731109990333385,2.61109523809524,170.88674881859464,62,Snowflake Inc.,198,0.16,0.00081,13941886,56262929405,8147709,170.78
APPS,9.509537236126642,3.5366566924067033,168.88494030375844,63,"Digital Turbine, Inc.",38.18,5.5999985,0.17188454,5478541,4096713984,3490530,32.58
ES,12.5,4.666666666666663,167.85714285714306,64,Eversource Energy,84.03,-0.13999939,-0.0016632932,2233570,28943292416,3722481,84.17
ZNGA,1.5819696969697095,0.5909035409035424,167.7204632334309,65,Zynga Inc.,8.97,0.11999989,0.013559308999999999,26835892,10146378700,28152736,8.85
CLNE,15.65660430839002,5.958412698412707,162.76468416766207,66,Clean Energy Fuels Corp.,7.33,0.15999985,0.02231518,3526718,1628726645,3652567,7.17
RIVN,8.72301322751321,3.351984390363816,160.23430337533392,67,"Rivian Automotive, Inc.",41.58,4.580002,0.12378384,23367969,37109832246,19671319,37
BUD,2.499999999999991,0,149.99999999999912,68,Anheuser-Busch InBev SA/NV,59.67,0,0,1842295,103653978206,2096531,57.39
EVGO,18.425160875160884,7.389655172413789,149.3372213624199,69,"EVgo, Inc.",12.01,0.44000053,0.038029432,3209416,825528608,1742373,11.57
EEENF,10.221371764473442,4.238795889864333,141.13856930253343,70,88 Energy Limited,0.0286,0,0,0,454316932,56182575,0.0286
ISIG,13.359722222222214,5.620000000000003,137.71747726374036,71,"Insignia Systems, Inc.",8.58,-0.13000011,-0.014925386,145674,15326420,343800,8.71
QS,19.476388888888895,8.251944444444437,136.0218130406978,72,QuantumScape Corporation,15.65,-0.04,-0.00255,9427236,5246562406,7732433,14.35
GS,14.39936105561106,6.214819624819623,131.69394970218434,73,"The Goldman Sachs Group, Inc.",341.6,0.84,0.00247,3466944,114084055865,2140675,329.16
HITI,20.449822708653343,8.836053447420644,131.43615903118948,74,High Tide Inc.,4.65,0.09999991,0.021978,112704,280616133,98388,4.55
BFRI,13.187770061728399,5.729525316455697,130.17212305270687,75,Biofrontera Inc.,2.74,0.32999992,0.13692943,1640417,47209107,443656,2.41
IWM,6.9667144423559035,3.06238170480313,127.49334060574822,76,iShares Russell 2000 ETF,202.37,0.43,0.00213,31728151,62005677000,25464343,195.78
IONQ,15.462799043062203,6.937248263888884,122.89528145550412,77,"IonQ, Inc.",12.99,-0.08,-0.00612,2277720,2515806449,1845117,12.49
AUR,44.35,19.999999999999996,121.75000000000003,78,"Aurora Innovation, Inc.",4.45,0.4699998,0.1180904,1966574,2857655700,2576089,3.98
GEVO,10.584696744227994,4.800367599742605,120.4976290731473,79,"Gevo, Inc.",3.8,0.14999986,0.04109585,8262542,769576802,6683907,3.65
ILUS,18.30909756097561,8.30986147186148,120.32975667492343,80,Ilustrato Pictures Internationl Inc,0.132,0,0,0,161211252,6743447,0.132
CTRM,10.456429275852352,4.759591435185184,119.6917407354213,81,Castor Maritime Inc.,1.69,0.09000003,0.056250020000000005,1282074,175682272,78053698,1.6
GOEV,4.669025167642804,2.175659404519248,114.60276171648802,82,Canoo Inc.,5.76,0.19000006,0.03411132,2289538,1376896756,2472747,5.57
LGVN,14.75654761904761,6.972929292929275,111.6262333824483,83,Longeveron Inc.,6.45,0.3199997,0.052202234,211671,34462533,192696,6.13
RIG,-12.203338963963972,-5.887204491725761,107.28580060562352,84,Transocean Ltd.,3.88,-0.0799999,-0.020202,23133302,2546744727,29961183,3.96
LKNCY,11.3923212114033,5.550306232584035,105.25572345040537,85,Luckin Coffee Inc.,9.47,3.0200005,0.46821712,9719194,1516069475,11084384,6.45
KSCP,9.460762742282846,4.616432539682536,104.93666182617814,86,Knightscope Inc - Class A,5.47,0.27999973,0.05394985,4870592,62985645,1751836,5.19
PCOR,45.223076923076945,22.10000000000001,104.62930734423948,87,"Procore Technologies, Inc.",57.55,4.3099976,0.08095411999999999,1395501,7597637396,2071671,53.24
