ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
SNAP,13.54802259887007,14.81028888888889,-8.522901203944844,186,Snap Inc.,32.81,0.25,0.00768,34000533,48513966561,38242691,29.58
AQB,20.99068027210884,22.875277777777782,-8.23857757696712,187,"AquaBounty Technologies, Inc.",1.68,0.1099999,0.07006363,1649032,118257854,1813932,1.57
ROOT,13.989082462253212,15.223888888888881,-8.110978972901528,188,"Root, Inc.",1.61,0.09000003,0.05921055,4154718,247200000,2467881,1.52
BMBL,3.52120666248954,3.824079685746362,-7.920154603099205,189,Bumble Inc.,25.56,2.83,0.12450506,5162260,4718375936,4918563,22.73
STRN,14.514791666666671,15.715288461538467,-7.63903760220429,190,"Stran & Company, Inc.",1.62,0.08000004,0.05194808,242529,24505300,805518,1.54
APPH,15.589856532356539,16.840159682539692,-7.424532627677516,191,"AppHarvest, Inc.",5.55,0.3300004,0.063218465,3663537,558136319,1709669,5.22
VXX,4.90707294662831,5.2741198633587505,-6.959396567386533,192,iPath Series B S&P 500 VIX Short-Term Futures ETN,25.85,-0.67,-0.02526,15575404,0,52589227,28.7
SPCE,10.698119300911845,11.425854356371602,-6.369195972237618,193,"Virgin Galactic Holdings, Inc.",7.99,0,0,16471611,2063732729,15126962,7.36
HA,43.825,46.716666666666676,-6.18979664645024,194,"Hawaiian Holdings, Inc.",18.68,1.2900009,0.074180617,1529233,957044414,783194,17.39
AMD,10.591957427254005,11.262469202433545,-5.953505959729133,195,"Advanced Micro Devices, Inc.",115.37,6.040001,0.055245594999999995,113159588,191494586368,112425543,109.33
MSFT,8.398666887125227,8.914907998581189,-5.790762075594291,196,Microsoft Corporation,294.39,7.2400208,0.025213375,37716774,2235983462400,34245085,287.15
BITF,11.091080139372833,11.763228609625664,-5.713979491164711,197,Bitfarms Ltd.,3.51,0.18000007,0.054054073999999994,5139129,657159744,2694292,3.33
AABB,9.055444431560167,9.476357571727245,-4.441718634835756,198,Asia Broadband Inc,0.1043,0,0,0,249688431,13513123,0.1043
OXY,6.328876373626358,6.620386660411293,-4.403221469345797,199,Occidental Petroleum Corporation,52.98,-0.01,-0.00019,43345762,49496050777,49163860,54.53
JETS,9.686363636363637,10.112059523809535,-4.209784232811997,200,U.S. Global Jets ETF,20.39,0.04,0.00197,12805218,3507322500,10596257,19.38
