ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
HYLN,20.172857142857147,6.786744897959185,197.23906594637506,46,Hyliion Holdings Corp.,3.9,-0.03,-0.00763,3788363,682122739,2978139,3.64
ACCO,39.99999999999999,13.463888888888897,197.09098411388464,47,ACCO Brands Corporation,8.45,0.18999958,0.02300237,730219,812884928,348494,8.26
PG,18.433703703703696,6.372933673469383,189.24989099515463,48,The Procter & Gamble Company,149.6,-0.16,-0.00107,6908532,362411385373,9868370,150.27
FTS,38.74999999999999,13.472222222222218,187.6288659793815,49,Fortis Inc.,47.65,0.49000168,0.010390197,749032,22777128960,617414,47.16
UBER,15.189594356261038,5.290403039832281,187.1160144491106,50,"Uber Technologies, Inc.",32.51,-0.1,-0.00307,34653495,60684146062,33060463,29.8
ROOT,18.648684210526323,6.5199999999999925,186.022763965128,51,"Root, Inc.",1.61,0.09000003,0.05921055,4154718,247200000,2467881,1.52
JP,47.50000000000001,16.999999999999993,179.41176470588252,52,Jupai Holdings Limited,0.493,0.053,0.120455,66073,16621159,8448,0.44
PTRA,35.43333333333334,12.705701754385966,178.87742069108356,53,Proterra Inc.,7.48,0.59000015,0.08563137,6396017,1656880000,2543997,6.89
PACE,16.199999999999992,5.9004960317460275,174.55318862753674,54,TPG Pace Tech Opportunities Corp.,11.56,0,0,0,520200000,1577332,11.56
LABU,7.734166666666664,2.8365384615384626,172.6621468926552,55,Direxion Daily S&P Biotech Bull 3X Shares,14.2,0.06,0.00424,25859770,783520024,19495200,12.37
STM,19.98878205128205,7.836060606060613,155.087129313704,56,STMicroelectronics N.V.,42.06,3.1900024,0.08206849,5470412,39644536832,3831998,38.87
NAT,30.41851851851851,12.20714285714286,149.1862254296425,57,Nordic American Tankers Limited,1.9,0.03,0.0160428,2132325,367572453,3210541,1.87
APDN,39.99999999999999,16.355555555555547,144.56521739130443,58,"Applied DNA Sciences, Inc.",2.09,0.00999999,0.0048076877,22606,15720852,51352,2.08
RNG,16.228645833333346,6.794871794871793,138.83667452830215,59,"RingCentral, Inc.",107.79,0,0,1555040,9104691570,1213346,102.5
USEG,10.848611111111106,4.702678571428565,130.69004071472295,60,U.S. Energy Corp.,6.07,-0.3199997,-0.050078199999999996,1025661,28338384,924752,6.39
SEV,16.46808333333332,7.280833333333336,126.18404486665872,61,Sono Group N.V.,4.53,0.26999998,0.06338027,360137,314322659,223228,4.26
INTC,11.47702649268485,5.095713154413817,125.22905322376027,62,Intel Corporation,46.63,1.8199997,0.040615926,38271765,195992895488,34448890,44.81
GOEV,12.093452380952385,5.462862318840589,121.37574910581014,63,Canoo Inc.,5.76,0.19000006,0.03411132,2289538,1376896756,2472747,5.57
